comment_id,video_id,text,label
UgyfEQAcyMfKUdgImCF4AaABAg,OkZg9HKfFN4,Wait for next all episodes,not_gujlish
UgyDgNCttahDah3-FQx4AaABAg,OkZg9HKfFN4,Cant wait for new episode plz upload fast...........,not_gujlish
UgybykcmaLlID3vfFSZ4AaABAg,OkZg9HKfFN4,"so nyssssss..
..waiting second episode......tya sudhi....chalo bs cha sudhi.....",not_gujlish
UgzPUryoOte3sDGnRqd4AaABAg,OkZg9HKfFN4,Episode 2 kyare avse?,not_gujlish
UgzwVr5mzH5KDAo9fQF4AaABAg,OkZg9HKfFN4,"Sir, second part kyare release kro 6ooooo....
I m waiting..........",positive
Ugwv8shE4hzajxL4Fch4AaABAg,OkZg9HKfFN4,Keep doing this we actually want more....,not_gujlish
Ugzxwjuy-oz8xVuMKKx4AaABAg,OkZg9HKfFN4,"Superb dude super job 
Actually before this i was not interested in Gujarati videos ...but no ... there is something....i should know that properly....

Such a Best video ....",not_gujlish
UgwvVbvJYUXTRO3OFJF4AaABAg,OkZg9HKfFN4,"Wawwww finly avi gaya tameee 
Jordar mulakat",positive
Ugx6ZUMLDk-pf34b4214AaABAg,OkZg9HKfFN4,I've missed your videos dude...,not_gujlish
UgzwlsBn-Hq3Y7Eldg94AaABAg,OkZg9HKfFN4,"Where is the 2nd episode, please upload it .",not_gujlish
Ugz_IB7WNbGPUkzvvxV4AaABAg,OkZg9HKfFN4,Soooooo nyc....kab se wait thaa apke episode kaa... finally. Gaya.....osm sooo NYC and second episode hope so jaldi aye........😘😘😘😘😍😍😍😍😍😍😍😍😍,not_gujlish
UgxeDE_kXfSTcmDf82F4AaABAg,OkZg9HKfFN4,Second episode plz,not_gujlish
UgxWKN6HJKd04ULnYsh4AaABAg,OkZg9HKfFN4,New vedio kb aa ri h sir    ..i am waiting ....intresting story♡♡♡♡♡,not_gujlish
Ugyanw18vS8hYVLjq3V4AaABAg,OkZg9HKfFN4,Next episode!!??,not_gujlish
UgwMmPgfjj_D_gRPPzt4AaABAg,OkZg9HKfFN4,We are happy to see you again 😍😍🔥,not_gujlish
Ugyg480T4TAhV2zIApR4AaABAg,OkZg9HKfFN4,Waited for it..... Just thank you.....,not_gujlish
UgyHKrIbqE3Hco-CzRZ4AaABAg,OkZg9HKfFN4,Bhai Bov j mast che ame Jane wait Kari aa Tamara episode ni yaar,positive
UgxvyVUViaYd8aPn6yV4AaABAg,OkZg9HKfFN4,Shasvat matalab,neutral
Ugw5aPa7S0Lti2Wt-7t4AaABAg,OkZg9HKfFN4,Cha no ghudtdo ne bairi na tahuka ke koi divas naa nahi padvani,neutral
UgzQa7dpHtmEXnCYUNB4AaABAg,OkZg9HKfFN4,👌👌👌👌👌👌,not_gujlish
UgwiwBIzQmNjczI9u9x4AaABAg,OkZg9HKfFN4,Moj padi gai ho bhai....😁😁😁😁😀😀😀have kaik maja aavi. Ghana time thi rah joto hato bhai aa show ni......,positive
UgycvDMJbFY9iSGT1ox4AaABAg,OkZg9HKfFN4,Please make long story yr concept is tooo good,not_gujlish
UgwVMPQ_CRoF7gSzCDZ4AaABAg,OkZg9HKfFN4,Yaar bijo episode muko,positive
Ugx730zohoap00KsvBB4AaABAg,OkZg9HKfFN4,First series jevi mja nathi yar,negative
Ugwfvfz5NIClcyNQ60h4AaABAg,OkZg9HKfFN4,Next part,not_gujlish
UgyRlGZli4UkXRd6unF4AaABAg,OkZg9HKfFN4,"Sooooo interesting ...
It's very very very nice 😍😍😍😊",not_gujlish
UgzTKfWmv7tNnWRtKTZ4AaABAg,OkZg9HKfFN4,"sir cha thij divas chale 6 am kav to thikk 6 ,vagar cha na divas jan vagar no janvar lagu 6u   am kav to thikk 6 ..@rb",neutral
UgxLNFicxa4Zzc2eDxt4AaABAg,OkZg9HKfFN4,Superb,not_gujlish
UgzvLkfLk6OiA3m3z7t4AaABAg,OkZg9HKfFN4,Bas Cha Sudhi. Yehh. This is called the dhamakedaar re-entry.❤️❤️❤️❤️,positive
Ugzzc40TCZYhJz1aonZ4AaABAg,OkZg9HKfFN4,I m Waiting for next Episode,not_gujlish
UgwrJmAA_tN6ssQ07E54AaABAg,OkZg9HKfFN4,Na yar. First season ni heroine Sathe vadhare sari chemistry hati.,negative
UgxLIQfTUE1UFsL-krd4AaABAg,OkZg9HKfFN4,👌👌👌👌,not_gujlish
UgyZ9qRSVrzXj3QRdth4AaABAg,OkZg9HKfFN4,Still waiting for next one,not_gujlish
UgwUXLpxxLez3STunxV4AaABAg,OkZg9HKfFN4,If biji var malis nai to 2nd episode kya thi banse,neutral
UgyssvKrrbnqzAmn8Dx4AaABAg,OkZg9HKfFN4,😍😍😍😍👌👌👌,not_gujlish
Ugxn6IMr3FUMGNF68mh4AaABAg,OkZg9HKfFN4,Chai sudhi su biju Kai liya Bhai coffee kae milkshake,negative
Ugzt4RYjZERiSoGzt6R4AaABAg,OkZg9HKfFN4,❤,not_gujlish
Ugy34oz7dask-ISo_854AaABAg,6hnai-oVWXw,Jay mahakali ma,neutral
Ugz_vlTvPFRc3iL2CZl4AaABAg,6hnai-oVWXw,Jay Ganesh,neutral
UgzRAg7YRKIbU7p_FGR4AaABAg,6hnai-oVWXw,Har Har mahadev,neutral
UgzrI4V6Op0sio-Syx54AaABAg,6hnai-oVWXw,"Real life contents,❤",not_gujlish
UgwA0N5BTNiAgfqpEw14AaABAg,6hnai-oVWXw,Khare khar boj mast se series,positive
UgxjS5fSiADqHeBGbSN4AaABAg,6hnai-oVWXw,M so happy to see you in this series is this my one off avourite 😇🙂‍↕️,not_gujlish
UgzmDrUbI435DishNJl4AaABAg,6hnai-oVWXw,Both the seasons are just amazing... Feel good story! Must must watch,not_gujlish
UgyIQ0JrdlAMpSgkmSR4AaABAg,6hnai-oVWXw,"Bov j mast chhe 
I request to all see the series in one time of a life❤
Wonderful character 😊",not_gujlish
UgzrJ2lZKzaclh3J8yl4AaABAg,6hnai-oVWXw,Superb superb series 6e..all time best...,positive
UgzD5z_WUMXgbSvbl9N4AaABAg,6hnai-oVWXw,Beautiful movie,not_gujlish
UgzFkUOywFPGB3R5pbd4AaABAg,6hnai-oVWXw,superb story series and acting,not_gujlish
UgzTn8sS54Il0RhBoBR4AaABAg,6hnai-oVWXw,Bakvas movie 6,negative
UgyBCbvpfKZVGCoFWZF4AaABAg,6hnai-oVWXw,"That line""vehvar ma main same be heart mokalya😂"" and ""tel leva gayi Angela"" 😂",neutral
Ugxa5ySlmy8g3n-AElt4AaABAg,6hnai-oVWXw,Very Nice ❤,not_gujlish
Ugze2324dlAscsVXCDB4AaABAg,6hnai-oVWXw,wonderful ❤,not_gujlish
Ugy6QKy9UphhuIS2T1l4AaABAg,6hnai-oVWXw,Jay mahakali,neutral
UgwwNdnn31vQ-lofyid4AaABAg,6hnai-oVWXw,All time favourite😅❤,not_gujlish
UgwtYMgu3B17OgWDvBR4AaABAg,6hnai-oVWXw,Nice 🙂,not_gujlish
Ugyq4L1jUk4FMQCvC2V4AaABAg,6hnai-oVWXw,Nice ❤,not_gujlish
Ugya53OFQKKIQYM6Rp14AaABAg,p-h5UyKyg88,https://youtu.be/akrDPTfcbsE?si=CBles39jJxDZbdO_,not_gujlish
UgzKWrI5Ta60Rsw5uIJ4AaABAg,p-h5UyKyg88,"Please Make a Video on
Modi-Shah's Involvement in
Godhra Kand,
Haren Pandya Case,
Judge Loya Case,
2014 Election Promises,
Note Bandi,
Farmers Protest Deaths,
Covid-19 Deaths,
PM Care Fund Fraud,
Vyapam Fraud,
Electoral Bond Fraud,
GST Fraud,
Supreme Court Compromised,
Vote Chori,
Godi Gutter Media,
Ambani-Adani Corruption,
Why USA Rejected Modi's Visa,
How Feku-Tadipar Destroying Social Fabric Of India,
Sonam Vanchuk Arrest,
Manipur Riots,
Mahadev App Fraud,
PM Internship Scheme Fraud,
100 Smart City Fraud,
URI,
Pulwama,
Pahelgam,
Delhi Attacks...",not_gujlish
UgzZ3zGVhbZx7J3jCaV4AaABAg,p-h5UyKyg88,Superb creation,not_gujlish
Ugxx2f3SrYYzRrgo9Zp4AaABAg,p-h5UyKyg88,"Jeebh modhama rakhavani hoy 😂😂😂😂
Kaatar ni Jem chalavani naa hoy😅😂😂",neutral
Ugw-GPo3T1dOm0HSTDB4AaABAg,p-h5UyKyg88,😂😂😂 Bau saras che,positive
UgxkQ833CRSZat57P394AaABAg,p-h5UyKyg88,Mast comedy che...,positive
UgwUyxyx74wcfXPeEcV4AaABAg,p-h5UyKyg88,Very nice ♥️👍🏻,not_gujlish
Ugwi10j9i8H-2aDMPh14AaABAg,p-h5UyKyg88,Akash bhaiii superb ❤,positive
UgweQ8V2rGky7CmhlhB4AaABAg,p-h5UyKyg88,Maja avi 😂🎉🎉,positive
UgwsQuR5WTqN1b2CKIJ4AaABAg,p-h5UyKyg88,Good going Akash.,not_gujlish
Ugxjm4elPuo8GmPnZIl4AaABAg,p-h5UyKyg88,Srs che 😅😂😂,positive
UgyY0LbYwM9ZIIQnW914AaABAg,p-h5UyKyg88,Very nice👍,positive
UgxM4owrFefhOosgGnt4AaABAg,p-h5UyKyg88,Mast comedy 😂😂😂 waiting for next episode..,positive
Ugz8U3iJUOpy-b4KoXR4AaABAg,p-h5UyKyg88,Good work jordar,positive
Ugzlbj0NWB3urK1-gdx4AaABAg,p-h5UyKyg88,Bau maja aavi ...😅😅😂,positive
Ugx6WD9hXPRmcND7rc54AaABAg,p-h5UyKyg88,Awesome ❤❤❤,not_gujlish
Ugw1BlhutpZqnQsekfx4AaABAg,p-h5UyKyg88,"Superb 👌
Hetal di great acting 🫶🏻",not_gujlish
Ugwe4S3mLEu2Lm6IRZp4AaABAg,p-h5UyKyg88,Super 👌 ❤,not_gujlish
Ugw-4xV2fh9pZr2BT4B4AaABAg,p-h5UyKyg88,"Nice story interesting 👍 
Only one question 
Tea wala seane ma sacchi tea hoy ???😂😅😅
I know Hetal is tea lover ❤",not_gujlish
UgyxLU01dXv4J6fhqEt4AaABAg,p-h5UyKyg88,Nice work ❤,not_gujlish
UgxDjL3Qpqtp2hte9FB4AaABAg,p-h5UyKyg88,Nice...🎉❤.,not_gujlish
Ugz-irb6ec5952dYMf94AaABAg,p-h5UyKyg88,Great work 🎉🎉🎉,not_gujlish
Ugyj8y57klZy8XxQU394AaABAg,p-h5UyKyg88,Be expressive Manav’… but bro is busy being cricket paglu 😆🏏 - casting is on a point!,not_gujlish
Ugx1GcpSxtJGMgGCcEx4AaABAg,p-h5UyKyg88,Nice work 🎉,not_gujlish
UgzH-o44AjeWMlOQ4mV4AaABAg,6T3HV97W-Ek,Maza aavi,positive
UgyhrjxbJFCssDM7XcB4AaABAg,SWyDA2Sfroc,Hi,not_gujlish
UgyEuJ_3fdwcLIsT3Ex4AaABAg,SWyDA2Sfroc,Hi,not_gujlish
UgwO8hBmStC_Kzj1MOt4AaABAg,SWyDA2Sfroc,Very Very 😊❤Nice movie,not_gujlish
UgynCWo__P7l8Nbi-3Z4AaABAg,SWyDA2Sfroc,That's cute,not_gujlish
UgwuYnmLU4HXKWfCR3R4AaABAg,SWyDA2Sfroc,Awesome 👌 ❤,not_gujlish
Ugwcmw6WkaLPNFtnoiV4AaABAg,SWyDA2Sfroc,Nice,not_gujlish
Ugy6KyY2jMZsGimiGwh4AaABAg,SWyDA2Sfroc,Super movie,not_gujlish
UgxXYu8TZPztcW8teaV4AaABAg,SWyDA2Sfroc,❤❤ Super movie amezing ❤❤❤,not_gujlish
UgzBfS6f5RhjrYRL1GV4AaABAg,SWyDA2Sfroc,Very nice 👍,not_gujlish
UgxURemuiSpTXngDvId4AaABAg,SWyDA2Sfroc,Wow  a Gujarati  web series  and  that  too  so awesome 👌 👏  I just  like  it❤ keep  it  up 😊,not_gujlish
Ugw5ZeQu-kkLtEvkHIp4AaABAg,SWyDA2Sfroc,khai-pi ne rs nahi aapva na?😂,neutral
UgxEgqrxfjCJ4MneCv54AaABAg,SWyDA2Sfroc,Nice,not_gujlish
UgwMsaZroZg1OBfnKqt4AaABAg,SWyDA2Sfroc,Both stars lovely acting.dialogues superb.,not_gujlish
Ugxm5L6WxJaNwGi0xfR4AaABAg,SWyDA2Sfroc,49:31 પર Passing 3 Guy's.,not_gujlish
UgzNlF3PYkZKZxDoPMt4AaABAg,SWyDA2Sfroc,Next season jaldi lavjo can't wait to see next season ❤,positive
Ugz_KRORMoTHR1a5L054AaABAg,SWyDA2Sfroc,"👏🏻👏🏻👌🏻 The story has been conveyed in a very nice, clean and innocent manner.",not_gujlish
UgwO4aX4NTf5DJ_9Yip4AaABAg,SWyDA2Sfroc,Superb🎉,not_gujlish
Ugy97EjNJAzss0blZgp4AaABAg,SWyDA2Sfroc,No content,not_gujlish
UgxWvSXrOzOE2yQo4ZF4AaABAg,SWyDA2Sfroc,Nice content 🎉❤,not_gujlish
UgwwxJzVeCXTO361-6J4AaABAg,SWyDA2Sfroc,Ek bijane samjwa mate khob saras story che,positive
UgzKeM1T2ebLFOEJI6V4AaABAg,SWyDA2Sfroc,"ખુબજ સરસ સ્ટોરી અને સરસ એક્ટિંગ છે, simple and sober.",not_gujlish
UgwcKNi5rDK9OYkt0DN4AaABAg,SWyDA2Sfroc,Nice,not_gujlish
UgxuR4cdOSzco9VAXph4AaABAg,SWyDA2Sfroc,Heroine  looking  so  gorgeous,not_gujlish
UgwRx09JyU5WY6olKWp4AaABAg,SWyDA2Sfroc,So much😅,not_gujlish
UgwZIyspG27F9Jb2zKp4AaABAg,SWyDA2Sfroc,So interesting...💕,not_gujlish
Ugw2OdV5B5-9RyKvTSt4AaABAg,ZVjqWLlrV7k,Superb well settle😉,not_gujlish
UgyTbfbT0KWgTIAnXwZ4AaABAg,ZVjqWLlrV7k,Nice ❤️❤️,not_gujlish
UgxxjvqwwIsfP4qM5mV4AaABAg,ZVjqWLlrV7k,New series kyare aawse??,neutral
UgzQFKB-3uTgM-fk0Kl4AaABAg,ZVjqWLlrV7k,Season 4,not_gujlish
UgxXJdW2Psodk8aVfcF4AaABAg,ZVjqWLlrV7k,Aapka odishion chal raha hai,not_gujlish
Ugy5foo0Ipfv7yesHrV4AaABAg,ZVjqWLlrV7k,I love you love you love u soooooooo much monal mam I love your cute smile  your big fan d kash hu tamne live joyi skto hot it's my dream I love you sooooo much,not_gujlish
Ugx4leC4QF53Ea-rhcF4AaABAg,ZVjqWLlrV7k,Monal kosam chusthunna web series ardam kakapoyina,not_gujlish
Ugz4jyGA7etui6JNglx4AaABAg,ZVjqWLlrV7k,Monal ❤️ Love from Ap and Telangana states,not_gujlish
UgyF_HFXfgJx6NkcOTJ4AaABAg,ZVjqWLlrV7k,If anybody  telugu people comes to here for monal didi  3:20 ☺️,not_gujlish
UgziTlRMogbHaq7Sanl4AaABAg,ZVjqWLlrV7k,Subtitles for this web series please,not_gujlish
UgyLS-ztKo5x7i1mujp4AaABAg,ZVjqWLlrV7k,Am monal Didi fan..am from Telugu..I don't know Gujarati..will u pls provide subtitles ..if u cc is available then your views vl increase..y bcoz monal have die hard fans in South India..🙏🙏,not_gujlish
UgwRQePSvdd3kWzFUU94AaABAg,ZVjqWLlrV7k,Please mention subtitles Yaar how can other languagers can see plsss,not_gujlish
UgySG40oqsmBYEJrs4N4AaABAg,ZVjqWLlrV7k,"Who is her after Monal went to bigg Boss 4 telugu
Hit like 👍🏻",not_gujlish
UgynDJmw4M52pkwgew94AaABAg,ZVjqWLlrV7k,Cha pidha pachi j jou Chu 😁😁😁,neutral
UgxWCWsHa_LO52qPMaV4AaABAg,ZVjqWLlrV7k,"I know that all know monal  
Now she is in Telugu bigg boss pls vote her she is in danger zone 
Pls vote in Disney plus Hotstar",not_gujlish
UgwAL6zfOMVrFCMJCNF4AaABAg,ZVjqWLlrV7k,Nice music,not_gujlish
Ugxa4Nf1S8haxNoGG4x4AaABAg,ZVjqWLlrV7k,We miss ruhan,not_gujlish
UgyCIPwfdJXr-m1lWhZ4AaABAg,ZVjqWLlrV7k,All gujarati people Plz vote monal gajjar(from gujarat reva movie)in bigboss4 telugu hotstar (daily 10 votes) if u wl support she wl be in top 5,not_gujlish
UgxmsceCx7rxyIfe4jZ4AaABAg,ZVjqWLlrV7k,Pehle wala actor kaha gaya,not_gujlish
UgzTzfZPGYxkO_7zjTN4AaABAg,ZVjqWLlrV7k,Dialogues are best but the actor if it would ruhan then the dialogue would have better impact,not_gujlish
UgxpgRXKpKRT9urdHDh4AaABAg,ZVjqWLlrV7k,Gujarati web series kaha dekh sakte he?,not_gujlish
Ugz3Ti4RKCqJTYqt0-R4AaABAg,ZVjqWLlrV7k,Bhai avi biji gujarati series na name apo ne,neutral
UgxSHCy5SSGNPlkIiMZ4AaABAg,ZVjqWLlrV7k,Mane valo cha,neutral
UgzNzdd32K2pIqLizOV4AaABAg,ZVjqWLlrV7k,"Ek.. dam mast Gujarati bhasha.. and pachi.
Ek j vaar ma papa ne .. baapa (બાપા) kai didhu😅😅😂😂",not_gujlish
Ugwdptvvyn1CHYSVOeh4AaABAg,ZVjqWLlrV7k,Ruhan Bhai vagar Maza Nathi,not_gujlish
UgylrWZyGHubV6rLoKx4AaABAg,ZVjqWLlrV7k,https://youtu.be/-1xkmHRa0UU please watch એક વાત અંદરની,not_gujlish
Ugy-QjzfUHBlHmY-nwt4AaABAg,ZVjqWLlrV7k,Good. But missed Ruhan's voice,not_gujlish
Ugw8RkT2Agn29d8IlUJ4AaABAg,ZVjqWLlrV7k,Cha MA dubi ne Mari jaa bhosdina,negative
UgyG6y_0QsRMKH_6mcF4AaABAg,ZVjqWLlrV7k,I don't like actor of this series,not_gujlish
Ugw0CsBf-NjVN5TftL54AaABAg,ZVjqWLlrV7k,"In real life ma avu vyakti kyay na male, just in imagination",neutral
UgyeEfTJ0OA6KJ-rLcN4AaABAg,ZVjqWLlrV7k,"Sir R. J. Ruhan jevu Nahi ho ...
Eto અદભુત છે અદભુત છે ...",not_gujlish
UgwzHmMa9svaNGBam7p4AaABAg,ZVjqWLlrV7k,Waiting for 4th season 😁,not_gujlish
Ugxvlq05wfjXaU17qHh4AaABAg,ZVjqWLlrV7k,👍👍👍❤️,not_gujlish
UgwomzjHpst0Ss3TkMR4AaABAg,ZVjqWLlrV7k,I love tea,not_gujlish
UgwErNrBuKCz6ggzQsl4AaABAg,ZVjqWLlrV7k,Season first nu episode send karo,not_gujlish
UgxGeb0VWXdMr1RC2Ph4AaABAg,ZVjqWLlrV7k,Nice story.,not_gujlish
UgxT9PXFP6yWCCc8UnJ4AaABAg,ZVjqWLlrV7k,"Season 2 na characters joya pachi aa characters mind ma nai best , season 2 na characters hot to best hot rest is fine",negative
Ugxr18Ekp-5_FQarwQd4AaABAg,ZVjqWLlrV7k,Why  no ruhan in this??,not_gujlish
Ugzv0Wt8SwnIiTwP87F4AaABAg,ZVjqWLlrV7k,App 3 ki koy dusari story he kya?,not_gujlish
UgyvyKEPNILI2oz1TYx4AaABAg,ZVjqWLlrV7k,I waited soo for this series,not_gujlish
UgwAaDn76164UK3knfV4AaABAg,ZVjqWLlrV7k,Are next season kyare aavvani chhe koi kese?????,neutral
UgwieNS5YHx8PUOfp4R4AaABAg,ZVjqWLlrV7k,Lovely 💖💕,not_gujlish
UgxVN2AIv0krFHcSVp14AaABAg,ZVjqWLlrV7k,🥰🥰🥰 kudrat it's men word 💖💓💕l love it's apisord 👌👌l am writing for new apisord ☕bus cha sudhi 😍,not_gujlish
Ugwmfpbj7Hyk40QAi9x4AaABAg,ZVjqWLlrV7k,Mne aa hero game che,positive
UgwDA0C3pY7iUQZJsQJ4AaABAg,ZVjqWLlrV7k,Voice vaat karvano andaaj #ruhan bhai vagar na chale,negative
UgxNXZ7HMJO8aKxcnXd4AaABAg,ZVjqWLlrV7k,Mathu cadavi didhu...aa dialogue Kone lakhya che 😜😜😜,negative
UgwwHSj8GB5ms7e-Pe54AaABAg,ZVjqWLlrV7k,My first love cha,positive
UgyeBgxbqgwJujde1fB4AaABAg,ZVjqWLlrV7k,"good to see Gujarati web... it is very good story and good to seen all things.... i have one story if u like for web  "" Chhelli  Var "" my own novel.",not_gujlish
UgwgvQ8YjHAVw050JQ94AaABAg,ZVjqWLlrV7k,"Bss , Atla sudhi j !!!!!",negative
Ugyhz4TbHjWUcLHKMu94AaABAg,ZVjqWLlrV7k,"Aaj kudrat no niyam che bas accept krta sikhii jao..😇
#luvRuhan",positive
UgwGBWwYI-sD3u2SJCd4AaABAg,ZVjqWLlrV7k,5:55 mann ni vaat chhinvi lidhi,positive
Ugyo4X1mtZXs6V6dlX14AaABAg,ZVjqWLlrV7k,"Gaurav sir I just impressed your acting skills I just waiting for next part for you 
sir 😇",not_gujlish
Ugxu1SLZUDsWkkURyHR4AaABAg,ZVjqWLlrV7k,Beauty with brain not brains... Na use karo ne English ektlu strong gujrati background... Vachhe English nakhvuj Kem nakho to bhi proper use karo,negative
Ugweg368SjR5F4REj-14AaABAg,ZVjqWLlrV7k,This series is very good.... refreshing....but you should provide English subtitles so that i could share with my friends who don't understand gujrati,not_gujlish
UgzF3QoddV0xnSwjIcJ4AaABAg,ZVjqWLlrV7k,Aa star cast pan sari chhe❤,positive
UgxiA7yjvilPpgjTss14AaABAg,ZVjqWLlrV7k,Waah jayla waah,positive
Ugx_tLVMb4XSbRxHJ4Z4AaABAg,ZVjqWLlrV7k,Awesome,not_gujlish
UgzCzxm_y-Pk8xOwOnx4AaABAg,ZVjqWLlrV7k,Nice,not_gujlish
UgwBRRqbU0hp9jL6rWB4AaABAg,ZVjqWLlrV7k,Talented actors...Only problem is lots of Tea in between.....,not_gujlish
UgzSZly57pNFP28r0X94AaABAg,ZVjqWLlrV7k,"Mane pan game chhe.. Cha jode vato, cha jode savalo, cha jode javabo, cha hode jagda, cha jode prem, ane cha jode zindagi..... Bas cha sudhi....✌👌👌👌💜",neutral
UgxWZ7y_WK3GcD1Jnrt4AaABAg,ZVjqWLlrV7k,Damn where the hell I was?? I was looking for this series from last 2 month...I fill like i got everything when I seen this series in my inbox...Thanks to all producer and others.,not_gujlish
UgwD1rJlE9g8dJFEG1J4AaABAg,ZVjqWLlrV7k,"Finally it's here!
This 9:18 made my day ❤️
#loveruhan",not_gujlish
UgytvDbconeEAIGe67B4AaABAg,ZVjqWLlrV7k,Sir students life no real ahsas karavato ak video banavone,neutral
UgwagvGvn-OwavKr9N94AaABAg,ZVjqWLlrV7k,Nice😊,not_gujlish
UgwZqGDNEtWPwGrVk6B4AaABAg,ZVjqWLlrV7k,Bijaa episode nathi aavi yaa haju,neutral
UgzqE8AjoLMW16aoG8R4AaABAg,ZVjqWLlrV7k,"2nd episode kabh ayega
Eagerly waiting for next episode 
Plz next video jaldi banavo",not_gujlish
UgxolKPiy1m4-1jhZ6R4AaABAg,ZVjqWLlrV7k,2nd episode plz...,not_gujlish
Ugyb_IgTO-0XVHl1OmR4AaABAg,ZVjqWLlrV7k,Episode-2 Kyare Avachhe?,neutral
UgxxBG_Xy6A7Bs3McfB4AaABAg,ZVjqWLlrV7k,Second part kyare karvana chho release,neutral
UgxsfVhGR9Svfp4kXIp4AaABAg,ZVjqWLlrV7k,"A vakhte badhu j navu che. Production khus saru che. Wording pan Sara che. Monal and Jhinal che. 

Bus kami che to RJ Ruhan ni. 

Ek episode ma Gaurav ne judge na kari sakay. Teni acting khub sari che. Vishvas che k a vakhte Gaurav pan radav se.",positive
Ugxe9Yt77HRCKtxKS8B4AaABAg,ZVjqWLlrV7k,Next episode vachche aatlo badho distance rakhva nu logic strange chhe.. Last two season ma ek week no distance rakhta.. But aa vakhte 9 divas thy gya ane next epi nu teaser pan nathi aavyu haji..,negative
UgymE3rqPGdkwNBYye14AaABAg,ZVjqWLlrV7k,Supar,not_gujlish
UgykUwRgCypW0yWyme14AaABAg,ZVjqWLlrV7k,"Good going. Reached season 3 👌🏼👍🏻

Waiting for next episode...",not_gujlish
UgwY2f1B3IrFZF2scut4AaABAg,ZVjqWLlrV7k,Next episode jaldii upload karooo......can't wait to see,positive
UgwLinpoWoJo1Y5RvEV4AaABAg,ZVjqWLlrV7k,Once again great story started with awesome zeal... Pn be season thi ruhan bhai ne jowani aadat padi chhe etle e bhare awaz ahi miss thay chhe.... Biju k last 2 season mara jewa ek middle class boys ni hti aama tme concept change kryo e gamyu ... Fari ekwar cha na prem sathe ...lots of love #baschasudhi,neutral
Ugxhr6FA48v6d7BWuRp4AaABAg,ZVjqWLlrV7k,Season 1 is best,not_gujlish
Ugx8RUYMURCK23J07xZ4AaABAg,ZVjqWLlrV7k,Baki badha episode kyare avse,neutral
UgzEYO_94KXC7CT18Ht4AaABAg,ZVjqWLlrV7k,"Waiting for episode 2 😍😍😍



I love this series 😍😍😍",not_gujlish
UgzRvVQW6dyr0iZxDJ14AaABAg,ZVjqWLlrV7k,Cn smell... DIL TO PAGAL HAI ....type,not_gujlish
UgwO1cV8-bPSFdTS9S94AaABAg,ZVjqWLlrV7k,"It is very easy to criticise than actual creation of something. With due respect for the hard work and efforts of the team m presenting my comments
script is good (except that part of bombarding of the word *cha*, they tried to make everything revolve around cha but that could be done without using the word *cha* multiple times..) 

characterisation is also good like Monal resembles ""jab we met's Geet. I expect to see transformation of Monal's naughtiness into some sort of subtle seriousness in further episodes
Darshan's surity about his choice of partner and excessive reliance on destiny shows some mismatch which can be writer's fault or his(writer's) deliberate attempt of showing confusion of Darshan's mind which can be seen in next episodes, I hope for the later possibility. 

glimpses of Dharati's solid deterministic approach and characteral strength connects us to the second season. that is the good smart move on their part. 
Overall.. mja awi gai 

let's see age kya hota hai..",not_gujlish
UgxqEOufnUb8apekCoJ4AaABAg,ZVjqWLlrV7k,"Background Melody ...waaaaHHHH
Sukun keway ne jene...ej aa bas cha sudhi😊",neutral
UgzFtuJPcbwIbE6yDJ94AaABAg,ZVjqWLlrV7k,such a cute....story....keep it up.....guys,not_gujlish
Ugx-OmKIZ49vuQJpqVB4AaABAg,ZVjqWLlrV7k,Coffee vada mam aavya khara,neutral
UgyilLLQwii6U5gOCKt4AaABAg,ZVjqWLlrV7k,"Not sure why but this is not able to hold me, I watched S1 and S2 and I was dying for S3... But since there is a gap in release of episodes, I feel bit cold.... Sir it's a request plz don't give pause release episodes daily....",not_gujlish
UgwUd96Wne_yEW130ZB4AaABAg,ZVjqWLlrV7k,Awesome... Episode 2 kyaare aavse?,not_gujlish
UgyrHsKPcFVdvIEAYxh4AaABAg,ZVjqWLlrV7k,Aare yaar ek full episode banavi do ne shu leva exitement lavi ne muki do so,negative
UgweuZq-TEtpE1pmz414AaABAg,ZVjqWLlrV7k,Vahhh super cute episode bas cha dusman sudhi,positive
Ugw4lQqKtF9D4XjKSAd4AaABAg,ZVjqWLlrV7k,Jhinal belani 👌,not_gujlish
Ugz9p77Mz8WiM5GvC354AaABAg,ZVjqWLlrV7k,👍,not_gujlish
UgzdRSEZGLGRK4PbNXV4AaABAg,ZVjqWLlrV7k,Su aa location tea post jamnagar nu chhe??,neutral
UgxdgQwsL_6K3A90KSJ4AaABAg,ZVjqWLlrV7k,"I am excited for this 3rd season,nice😊😊👌👌👌",not_gujlish
UgxtarY4lj_5cPgH2_Z4AaABAg,ZVjqWLlrV7k,Next season kyare aavse.......??,neutral
Ugxj7_DsB4bkif_lgTt4AaABAg,ZVjqWLlrV7k,"Series I love the most, was waiting eagerly, thank you so much guys for making such an amazing and lovely concept... બસ ચા સુધી ❤️❤️❤️",not_gujlish
UgxNV2bHFQCKrs-OmZZ4AaABAg,ZVjqWLlrV7k,Very well directed Priyal bhai..,not_gujlish
UgwY7DDW8yej-SvTv4V4AaABAg,ZVjqWLlrV7k,Vahh vahh vahh,positive
UgzomnwRNH5we-28inJ4AaABAg,ZVjqWLlrV7k,episode 2 kyare aavse?,neutral
